6	35	1	4.8177056	300	4	110	0.5	3	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1
6	36	0	4.8177056	300	4	110	0.5	3	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	1
7	37	0	1.9270822	125	6	100	0	2	0	1	8	0	0	0	0	0	0	1	1	1	0	0	0	0	1
7	38	1	1.9270822	125	6	100	0	2	0	1	8	0	0	0	0	0	1	1	1	1	0	0	0	0	1
7	39	0	0.96354111	300	2.5	85	0.25	3	1	0.7	4	0.7	0	0	0	0	0	0	0	0	1	0	0	1	1
7	40	0	0.96354111	300	2.5	85	0.25	3	1	0.7	4	0.7	0	0	1	0	0	0	0	0	1	0	0	1	1
7	41	0	1.4453117	300	4	110	1	3	1	1	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
7	42	0	1.4453117	300	4	110	1	3	1	1	8	1	0	0	0	1	0	0	0	0	0	0	0	1	1
8	43	0	6.0700691	125	6	85	0	3	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1
8	44	0	6.0700691	125	6	85	0	3	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1
8	45	0	6.3459814	300	2.5	140	0.4	3	0	0.7	4	0.7	0	0	0	0	0	0	0	0	1	0	0	1	1
8	46	0	6.3459814	300	2.5	140	0.4	3	0	0.7	4	0.7	0	0	1	0	0	0	0	0	1	0	0	1	1
8	47	1	5.2423324	300	4	95	0.25	2	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
8	48	0	5.2423324	300	4	95	0.25	2	0	1	8	1	0	0	0	1	0	0	0	0	0	0	0	1	1
9	49	0	3.0674666	125	2.5	65	0	3	0	0.7	4	0	1	0	0	0	0	1	0	0	0	0	0	0	1
9	50	0	3.0674666	125	2.5	65	0	3	0	0.7	4	0	0	1	0	0	0	1	0	0	0	0	0	0	1
9	51	0	3.8343333	250	4	140	0.75	3	0	1	4	0.3	1	0	0	0	0	0	0	0	0	1	0	1	0
9	52	0	3.8343333	250	4	140	0.75	3	0	1	4	0.3	0	0	0	0	0	0	0	0	0	1	0	1	0
9	53	1	4.0899555	300	6	85	0.25	2	0	1	6	1	1	0	0	0	0	0	0	0	0	0	0	1	1
9	54	0	4.0899555	300	6	85	0.25	2	0	1	6	1	0	0	0	1	0	0	0	0	0	0	0	1	1
10	55	0	3.8017382	200	4	85	0	2	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1
10	56	1	3.8017382	200	4	85	0	2	0	1	2	0	0	0	0	1	0	1	0	1	0	0	0	0	1
10	57	0	2.4599482	75	6	140	0.4	3	0	0.7	2	0.7	0	0	0	0	0	0	0	0	1	0	0	1	1
10	58	0	2.4599482	75	6	140	0.4	3	0	0.7	2	0.7	0	0	0	0	1	0	0	0	1	0	0	1	1
10	59	0	2.9072116	300	2.5	85	0.75	1	0	1	4	0.1	0	0	0	0	0	0	0	0	0	1	1	1	0
10	60	0	2.9072116	300	2.5	85	0.75	1	0	1	4	0.1	0	0	1	0	0	0	0	0	0	1	1	1	0
11	61	1	4.1386835	200	4	55	0	3	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1
11	62	0	4.1386835	200	4	55	0	3	0	1	2	0	0	0	0	1	0	1	0	1	0	0	0	0	1
11	63	0	4.4145957	75	6	95	0.1	1	0	1	4	0.7	0	0	0	0	0	0	0	0	1	0	0	1	1
11	64	0	4.4145957	75	6	95	0.1	1	0	1	4	0.7	0	0	0	0	1	0	0	0	1	0	0	1	1
11	65	0	3.0350346	300	2.5	110	0.4	2	0	1	6	0.1	0	0	0	0	0	0	0	0	0	1	1	1	0
11	66	0	3.0350346	300	2.5	110	0.4	2	0	1	6	0.1	0	0	1	0	0	0	0	0	0	1	1	1	0
12	67	0	3.323736	125	4	85	0	3	1	1	2	0	0	0	0	1	0	1	0	1	0	0	0	0	1
12	68	1	3.323736	125	4	85	0	3	1	1	2	0	0	0	1	0	0	1	0	1	0	0	0	0	1
12	69	0	3.7985554	250	6	85	0.25	1	0	1	8	0.7	0	0	0	1	0	0	0	0	0	1	1	1	0
12	70	0	3.7985554	250	6	85	0.25	1	0	1	8	0.7	0	0	0	0	0	0	0	0	0	1	1	1	0
12	71	0	2.6115068	300	2.5	95	0.5	2	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1
12	72	0	2.6115068	300	2.5	95	0.5	2	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	1
13	73	0	5.4600663	200	4	85	0	0	0	1	8	0	0	1	0	0	0	1	0	1	0	0	0	0	1
13	74	0	5.4600663	200	4	85	0	0	0	1	8	0	0	0	0	1	0	1	0	1	0	0	0	0	1
13	75	0	6.102427	75	6	140	0.25	1	0	1	4	0.1	0	1	0	0	0	0	0	0	1	0	0	1	1
13	76	0	6.102427	75	6	140	0.25	1	0	1	4	0.1	1	0	0	0	0	0	0	0	1	0	0	1	1
13	77	1	7.3871485	350	2.5	95	1	2	0	1	8	1	0	1	0	0	0	0	0	0	0	0	0	1	1
13	78	0	7.3871485	350	2.5	95	1	2	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
14	79	0	1.2847215	200	2.5	85	0	2	0	0.7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
14	80	0	1.2847215	200	2.5	85	0	2	0	0.7	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1
14	81	0	1.6059019	300	4	85	0.4	3	0	1	2	0.7	0	0	0	0	0	0	0	0	0	1	0	1	0
14	82	0	1.6059019	300	4	85	0.4	3	0	1	2	0.7	0	0	0	1	0	0	0	0	0	1	0	1	0
14	83	1	0.96354111	350	6	95	0.75	3	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1
14	84	0	0.96354111	350	6	95	0.75	3	0	1	4	1	0	0	0	0	1	0	0	0	0	0	0	1	1
15	85	0	4.690508	200	4	65	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1
15	86	0	4.690508	200	4	65	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1
15	87	1	3.586859	300	6	140	0.6	2	0	1	4	0.3	0	0	0	0	0	0	0	0	0	1	1	1	0
15	88	0	3.586859	300	6	140	0.6	2	0	1	4	0.3	0	0	0	1	0	0	0	0	0	1	1	1	0
15	89	0	4.1386835	350	2.5	85	1	3	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	1
15	90	0	4.1386835	350	2.5	85	1	3	0	1	6	1	0	0	0	0	1	0	0	0	0	0	0	1	1
16	91	0	1.9313856	75	6	100	0	3	0	1	8	0	0	0	0	1	0	1	0	1	0	0	0	0	1
16	92	0	1.9313856	75	6	100	0	3	0	1	8	0	0	0	0	0	1	1	0	1	0	0	0	0	1
16	93	0	1.9313856	250	2.5	85	0.1	1	0	1	8	0.1	0	0	0	1	0	0	0	0	1	0	0	1	1
16	94	0	1.9313856	250	2.5	85	0.1	1	0	1	8	0.1	0	0	1	0	0	0	0	0	1	0	0	1	1
16	95	0	2.7591223	250	4	110	0.75	2	0	1	4	1	0	0	0	1	0	0	0	0	0	0	0	1	1
16	96	1	2.7591223	250	4	110	0.75	2	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1
17	97	0	8.4371306	75	6	65	0	3	1	1	8	0	0	0	0	0	0	1	1	1	0	0	0	0	1
17	98	0	8.4371306	75	6	65	0	3	1	1	8	0	0	0	0	0	1	1	1	1	0	0	0	0	1
17	99	1	5.4593198	250	2.5	110	0.4	3	1	0.7	2	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
17	100	0	5.4593198	250	2.5	110	0.4	3	1	0.7	2	0.1	0	0	1	0	0	0	0	0	1	0	0	1	1
17	101	0	7.444527	250	4	85	0.25	2	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	1
17	102	0	7.444527	250	4	85	0.25	2	0	1	6	1	0	0	0	1	0	0	0	0	0	0	0	1	1
18	103	0	1.0224889	200	2.5	85	0	3	0	0.7	8	0	0	0	0	0	0	1	0	0	0	0	0	0	1
18	104	1	1.0224889	200	2.5	85	0	3	0	0.7	8	0	0	0	0	1	0	1	0	0	0	0	0	0	1
18	105	0	1.1503	75	4	140	0.4	3	0	1	6	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
18	106	0	1.1503	75	4	140	0.4	3	0	1	6	0.1	0	0	0	0	1	0	0	0	1	0	0	1	1
18	107	0	1.2781111	300	6	85	0.75	2	0	1	8	0.3	0	0	0	0	0	0	0	0	0	1	0	1	0
18	108	0	1.2781111	300	6	85	0.75	2	0	1	8	0.3	0	0	1	0	0	0	0	0	0	1	0	1	0
19	109	0	3.3109468	125	4	100	0	3	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1
19	110	0	3.3109468	125	4	100	0	3	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1
19	111	1	3.586859	300	6	85	0.4	3	1	0.7	8	0.1	0	0	0	0	1	0	0	0	1	0	0	1	1
19	112	0	3.586859	300	6	85	0.4	3	1	0.7	8	0.1	0	0	1	0	0	0	0	0	1	0	0	1	1
19	113	0	4.1386835	250	2.5	95	0.75	2	0	1	2	0.3	0	0	0	0	1	0	0	0	0	1	1	1	0
19	114	0	4.1386835	250	2.5	95	0.75	2	0	1	2	0.3	0	0	0	1	0	0	0	0	0	1	1	1	0
20	115	0	3.3109468	200	2.5	100	0	3	0	0.7	4	0	0	0	0	0	0	1	1	1	0	0	0	0	1
20	116	0	3.3109468	200	2.5	100	0	3	0	0.7	4	0	0	0	1	0	0	1	1	1	0	0	0	0	1
20	117	0	4.1386835	300	4	95	0.25	1	0	1	2	0.7	0	0	0	0	0	0	0	0	0	1	1	1	0
20	118	0	4.1386835	300	4	95	0.25	1	0	1	2	0.7	0	0	0	1	0	0	0	0	0	1	1	1	0
20	119	1	4.4145957	350	6	110	0.5	2	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1
20	120	0	4.4145957	350	6	110	0.5	2	0	1	4	1	0	0	0	0	1	0	0	0	0	0	0	1	1
21	121	0	5.9556216	125	2.5	65	0	2	0	0.7	4	0	0	0	0	0	0	1	1	0	0	0	0	0	1
21	122	0	5.9556216	125	2.5	65	0	2	0	0.7	4	0	0	0	1	0	0	1	1	0	0	0	0	0	1
21	123	0	7.444527	250	4	140	0.75	3	1	1	4	0.3	0	0	0	0	0	0	0	0	0	1	0	1	0
21	124	0	7.444527	250	4	140	0.75	3	1	1	4	0.3	0	0	0	1	0	0	0	0	0	1	0	1	0
21	125	1	7.9408288	300	6	85	0.25	1	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	1
21	126	0	7.9408288	300	6	85	0.25	1	0	1	6	1	0	0	0	0	1	0	0	0	0	0	0	1	1
22	127	0	4.8568222	200	4	100	0	3	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
22	128	0	4.8568222	200	4	100	0	3	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1
22	129	0	5.3680666	75	6	85	0.4	3	0	1	4	0.1	1	0	0	0	0	0	0	0	1	0	0	1	1
22	130	0	5.3680666	75	6	85	0.4	3	0	1	4	0.1	0	1	0	0	0	0	0	0	1	0	0	1	1
22	131	0	4.3455777	350	2.5	110	0.25	2	0	1	8	1	1	0	0	0	0	0	0	0	0	0	0	1	1
22	132	1	4.3455777	350	2.5	110	0.25	2	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
23	133	0	4.690508	125	2.5	65	0	3	0	0.7	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1
23	134	0	4.690508	125	2.5	65	0	3	0	0.7	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1
23	135	0	3.0350346	300	4	110	0.6	2	0	1	8	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
23	136	0	3.0350346	300	4	110	0.6	2	0	1	8	0.1	0	0	1	0	0	0	0	0	1	0	0	1	1
23	137	1	4.1386835	300	6	85	0.5	3	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1
23	138	0	4.1386835	300	6	85	0.5	3	0	1	4	1	0	0	0	1	0	0	0	0	0	0	0	1	1
24	139	0	4.690508	125	6	85	0	0	0	0.7	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1
24	140	0	4.690508	125	6	85	0	0	0	0.7	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1
24	141	1	3.0350346	300	2.5	140	0.25	1	0	1	4	0.7	0	0	0	0	0	0	0	0	1	0	0	1	1
24	142	0	3.0350346	300	2.5	140	0.25	1	0	1	4	0.7	0	0	0	0	1	0	0	0	1	0	0	1	1
24	143	0	3.586859	250	4	85	0.6	2	0	1	6	0.1	0	0	0	0	0	0	0	0	0	1	1	1	0
24	144	0	3.586859	250	4	85	0.6	2	0	1	6	0.1	0	0	1	0	0	0	0	0	0	1	1	1	0
25	145	1	7.0659681	125	4	65	0	3	0	1	8	0	0	0	0	1	0	1	0	1	0	0	0	0	1
25	146	0	7.0659681	125	4	65	0	3	0	1	8	0	0	0	0	0	0	1	0	1	0	0	0	0	1
25	147	0	7.3871485	300	6	110	0.1	2	0	0.7	8	0.1	0	0	0	1	0	0	0	0	1	0	0	1	1
25	148	0	7.3871485	300	6	110	0.1	2	0	0.7	8	0.1	0	0	0	0	1	0	0	0	1	0	0	1	1
25	149	0	5.4600663	250	2.5	140	0.4	3	0	1	2	0.3	0	0	0	1	0	0	0	0	0	1	1	1	0
25	150	0	5.4600663	250	2.5	140	0.4	3	0	1	2	0.3	0	0	1	0	0	0	0	0	0	1	1	1	0
26	151	0	4.1386835	125	6	100	0	1	0	1	4	0	0	0	0	0	0	1	1	1	0	0	0	0	1
26	152	0	4.1386835	125	6	100	0	1	0	1	4	0	0	0	0	0	1	1	1	1	0	0	0	0	1
26	153	1	4.4145957	300	2.5	85	0.25	2	0	1	6	0.3	0	0	0	0	0	0	0	0	1	0	0	1	1
26	154	0	4.4145957	300	2.5	85	0.25	2	0	1	6	0.3	0	0	1	0	0	0	0	0	1	0	0	1	1
26	155	0	3.586859	300	4	110	1	3	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1
26	156	0	3.586859	300	4	110	1	3	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1
27	157	0	3.3927834	125	4	55	0	3	0	0.7	4	0	0	0	0	0	0	1	0	1	0	0	0	0	1
27	158	0	3.3927834	125	4	55	0	3	0	0.7	4	0	0	0	0	0	1	1	0	1	0	0	0	0	1
27	159	0	2.1953304	300	6	95	0.1	2	0	0.7	2	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
27	160	0	2.1953304	300	6	95	0.1	2	0	0.7	2	0.1	0	0	1	0	0	0	0	0	1	0	0	1	1
27	161	1	2.9936324	300	2.5	140	0.75	3	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	1
27	162	0	2.9936324	300	2.5	140	0.75	3	0	1	6	1	0	0	0	1	0	0	0	0	0	0	0	1	1
28	163	0	0.96354111	300	4	110	0.25	3	0	0.7	2	0.3	0	0	0	1	0	0	0	0	1	0	0	1	1
28	164	0	0.96354111	300	4	110	0.25	3	0	0.7	2	0.3	0	0	0	0	0	0	0	0	1	0	0	1	1
28	165	0	1.1241313	250	6	140	0.6	3	0	1	4	0.7	0	0	0	1	0	0	0	0	0	1	0	1	0
28	166	0	1.1241313	250	6	140	0.6	3	0	1	4	0.7	0	0	0	0	1	0	0	0	0	1	0	1	0
28	167	1	1.4453117	300	2.5	85	1	2	0	1	6	1	0	0	0	1	0	0	0	0	0	0	0	1	1
28	168	0	1.4453117	300	2.5	85	1	2	0	1	6	1	0	0	1	0	0	0	0	0	0	0	0	1	1
29	169	1	6.6218936	200	4	65	0	3	0	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	1
29	170	0	6.6218936	200	4	65	0	3	0	1	2	0	0	0	0	0	1	1	1	1	0	0	0	0	1
29	171	0	4.690508	75	6	110	0.1	1	0	1	4	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
29	172	0	4.690508	75	6	110	0.1	1	0	1	4	0.1	0	0	1	0	0	0	0	0	1	0	0	1	1
29	173	0	5.7941569	350	2.5	85	0.75	2	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
29	174	0	5.7941569	350	2.5	85	0.75	2	0	1	8	1	0	0	0	1	0	0	0	0	0	0	0	1	1
30	175	0	3.9704144	125	6	65	0	3	0	1	4	0	0	0	0	1	0	1	0	1	0	0	0	0	1
30	176	0	3.9704144	125	6	65	0	3	0	1	4	0	0	0	0	0	1	1	0	1	0	0	0	0	1
30	177	1	4.4667162	300	2.5	110	0.6	1	0	0.7	4	0.7	0	0	0	1	0	0	0	0	1	0	0	1	1
30	178	0	4.4667162	300	2.5	110	0.6	1	0	0.7	4	0.7	0	0	1	0	0	0	0	0	1	0	0	1	1
30	179	0	2.9778108	300	4	85	0.5	2	0	1	8	1	0	0	0	1	0	0	0	0	0	0	0	1	1
30	180	0	2.9778108	300	4	85	0.5	2	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
31	181	0	7.0659681	200	4	55	0	3	0	1	4	0	0	0	0	0	0	1	0	1	0	0	0	0	1
31	182	0	7.0659681	200	4	55	0	3	0	1	4	0	0	0	0	0	1	1	0	1	0	0	0	0	1
31	183	0	7.3871485	75	6	95	0.6	2	0	1	4	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
31	184	0	7.3871485	75	6	95	0.6	2	0	1	4	0.1	0	0	1	0	0	0	0	0	1	0	0	1	1
31	185	1	6.102427	350	2.5	140	0.5	3	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
31	186	0	6.102427	350	2.5	140	0.5	3	0	1	8	1	0	0	0	1	0	0	0	0	0	0	0	1	1
32	187	0	3.7871011	125	2.5	100	0	2	0	0.7	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
32	188	0	3.7871011	125	2.5	100	0	2	0	0.7	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1
32	189	0	2.7772075	250	4	95	0.4	3	0	1	4	0.3	0	0	0	0	0	0	0	0	0	1	0	1	0
32	190	0	2.7772075	250	4	95	0.4	3	0	1	4	0.3	0	0	0	1	0	0	0	0	0	1	0	1	0
32	191	1	3.2821543	300	6	110	0.75	3	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	1
32	192	0	3.2821543	300	6	110	0.75	3	0	1	6	1	0	0	0	0	1	0	0	0	0	0	0	1	1
33	193	0	4.0359651	50	6	65	0	2	0	0.7	8	0	0	0	0	0	0	1	0	1	0	0	0	0	1
33	194	0	4.0359651	50	6	65	0	2	0	0.7	8	0	0	0	1	0	0	1	0	1	0	0	0	0	1
33	195	1	3.0863263	350	2.5	140	0.4	3	1	1	8	0.3	0	0	0	0	0	0	0	0	0	1	1	1	0
33	196	0	3.0863263	350	2.5	140	0.4	3	1	1	8	0.3	0	0	0	1	0	0	0	0	0	1	1	1	0
33	197	0	3.5611457	400	4	85	0.75	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1
33	198	0	3.5611457	400	4	85	0.75	3	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	1
34	199	0	4.8177056	125	4	85	0	2	0	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	1
34	200	1	4.8177056	125	4	85	0	2	0	1	2	0	0	0	0	1	0	1	1	1	0	0	0	0	1
34	201	0	5.1388859	300	6	140	0.25	3	0	1	6	0.3	0	0	0	0	0	0	0	0	1	0	0	1	1
34	202	0	5.1388859	300	6	140	0.25	3	0	1	6	0.3	0	0	0	0	1	0	0	0	1	0	0	1	1
34	203	0	3.5329841	250	2.5	85	0.6	3	0	1	8	0.7	0	0	0	0	0	0	0	0	0	1	1	1	0
34	204	0	3.5329841	250	2.5	85	0.6	3	0	1	8	0.7	0	0	1	0	0	0	0	0	0	1	1	1	0
35	205	0	2.8118444	250	4	85	0.4	3	0	0.7	4	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
35	206	0	2.8118444	250	4	85	0.4	3	0	0.7	4	0.1	0	0	0	1	0	0	0	0	1	0	0	1	1
35	207	0	3.3230888	400	6	95	0.75	3	0	1	6	0.3	0	0	0	0	0	0	0	0	0	1	1	1	0
35	208	0	3.3230888	400	6	95	0.75	3	0	1	6	0.3	0	0	0	0	1	0	0	0	0	1	1	1	0
35	209	1	3.8343333	250	2.5	110	0.25	2	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
35	210	0	3.8343333	250	2.5	110	0.25	2	0	1	8	1	0	0	1	0	0	0	0	0	0	0	0	1	1
36	211	0	5.554415	200	6	85	0	2	0	0.7	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1
36	212	0	5.554415	200	6	85	0	2	0	0.7	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1
36	213	1	5.8068884	75	2.5	140	0.4	3	1	0.7	8	0.3	1	0	0	0	0	0	0	0	1	0	0	1	1
36	214	0	5.8068884	75	2.5	140	0.4	3	1	0.7	8	0.3	0	0	0	1	0	0	0	0	1	0	0	1	1
36	215	0	4.2920479	300	4	85	0.75	1	0	1	2	0.7	1	0	0	0	0	0	0	0	0	1	1	1	0
36	216	0	4.2920479	300	4	85	0.75	1	0	1	2	0.7	0	1	0	0	0	0	0	0	0	1	1	1	0
37	217	0	4.0359651	200	2.5	55	0	3	0	0.7	8	0	0	0	0	0	0	1	1	1	0	0	0	0	1
37	218	0	4.0359651	200	2.5	55	0	3	0	0.7	8	0	0	0	1	0	0	1	1	1	0	0	0	0	1
37	219	1	3.0863263	300	4	110	0.75	3	0	1	2	0.7	0	0	0	0	0	0	0	0	0	1	1	1	0
37	220	0	3.0863263	300	4	110	0.75	3	0	1	2	0.7	0	0	0	1	0	0	0	0	0	1	1	1	0
37	221	0	3.5611457	350	6	140	0.25	2	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1
37	222	0	3.5611457	350	6	140	0.25	2	0	1	4	1	0	0	0	0	1	0	0	0	0	0	0	1	1
38	223	0	1.9270822	75	2.5	85	0.1	2	0	1	2	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
38	224	0	1.9270822	75	2.5	85	0.1	2	0	1	2	0.1	0	0	0	1	0	0	0	0	1	0	0	1	1
38	225	0	2.2482626	300	4	95	0.4	3	0	1	4	0.3	0	0	0	0	0	0	0	0	0	1	0	1	0
38	226	0	2.2482626	300	4	95	0.4	3	0	1	4	0.3	0	0	0	0	1	0	0	0	0	1	0	1	0
38	227	1	2.8906233	350	6	110	0.75	3	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	1
38	228	0	2.8906233	350	6	110	0.75	3	0	1	6	1	0	0	1	0	0	0	0	0	0	0	0	1	1
39	229	0	4.8177056	75	2.5	110	0.4	3	0	1	2	0.1	0	0	0	0	0	0	0	0	1	0	0	1	1
39	230	0	4.8177056	75	2.5	110	0.4	3	0	1	2	0.1	0	0	0	1	0	0	0	0	1	0	0	1	1
39	231	1	5.1388859	300	4	140	0.75	3	0	1	4	0.3	0	0	0	0	0	0	0	0	0	1	0	1	0
39	232	0	5.1388859	300	4	140	0.75	3	0	1	4	0.3	0	0	0	0	1	0	0	0	0	1	0	1	0
39	233	0	3.5329841	350	6	85	0.25	2	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	1
39	234	0	3.5329841	350	6	85	0.25	2	0	1	6	1	0	0	1	0	0	0	0	0	0	0	0	1	1
40	235	1	7.7083289	125	6	85	0	1	0	0.7	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1
40	236	0	7.7083289	125	6	85	0	1	0	0.7	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1
