793,1984,0,6,0,0,14,0,1.6787075996398926,36
793,1985,0,7,0,0,14,0,1.8963583707809448,49
793,1986,0,8,0,0,14,0,1.7883702516555786,64
793,1987,0,9,0,0,14,0,1.563827395439148,81
797,1980,0,3,0,0,10,0,0.9925240278244019,9
797,1981,0,4,0,0,10,1,2.345144748687744,16
797,1982,0,5,0,0,10,1,1.680933952331543,25
797,1983,0,6,0,1,10,0,1.9896540641784668,36
797,1984,0,7,0,1,10,1,2.448014259338379,49
797,1985,0,8,0,1,10,1,2.4501802921295166,64
797,1986,0,9,0,1,10,1,2.172239303588867,81
797,1987,0,10,0,1,10,1,2.4159836769104004,100
800,1980,0,2,0,0,11,1,1.5877615213394165,4
800,1981,0,3,0,0,11,1,1.6094379425048828,9
800,1982,0,4,0,0,11,1,1.5081818103790283,16
800,1983,0,5,0,0,11,1,1.5555109977722168,25
800,1984,0,6,0,0,11,1,1.5490150451660156,36
800,1985,0,7,0,0,11,0,1.6164300441741943,49
800,1986,0,8,0,1,11,1,1.8259369134902954,64
800,1987,0,9,0,1,11,1,1.990435004234314,81
813,1980,0,2,0,0,13,0,1.556213140487671,4
813,1981,0,3,0,0,13,0,0.42291203141212463,9
813,1982,0,4,0,0,13,0,0.710434079170227,16
813,1983,0,5,0,0,13,0,0.9317216873168945,25
813,1984,0,6,0,0,13,0,-3.5790786743164062,36
813,1985,0,7,0,0,13,0,1.322756290435791,49
813,1986,0,8,0,0,13,0,1.389700174331665,64
813,1987,0,9,0,0,13,0,1.5434997081756592,81
823,1980,0,3,0,0,10,0,-0.3726613521575928,9
823,1981,0,4,0,0,10,0,0.6063144207000732,16
823,1982,0,5,0,0,10,0,0.8648805022239685,25
823,1983,0,6,0,0,10,0,0.51217120885849,36
823,1984,0,7,0,0,10,0,0.6839116215705872,49
823,1985,0,8,0,0,10,0,0.9997493028640747,64
823,1986,0,9,0,0,10,0,1.4348605871200562,81
823,1987,0,10,0,0,10,0,1.1770355701446533,100
827,1980,0,2,0,0,12,0,0.8836852312088013,4
827,1981,0,3,0,0,12,0,1.4248666763305664,9
827,1982,0,4,0,0,12,0,1.365903615951538,16
827,1983,0,5,0,0,12,0,1.3916889429092407,25
827,1984,0,6,0,0,12,0,1.792189598083496,36
827,1985,0,7,0,0,12,0,1.948283314704895,49
827,1986,0,8,0,1,12,0,2.2636115550994873,64
827,1987,0,9,0,1,12,0,2.6289637088775635,81
847,1980,1,1,0,0,14,1,1.5627278089523315,1
847,1981,1,2,0,0,14,1,1.66449773311615,4
847,1982,1,3,0,0,14,0,1.7705460786819458,9
847,1983,1,4,0,0,14,0,1.7860347032546997,16
847,1984,1,5,0,0,14,0,2.001000165939331,25
847,1985,1,6,0,0,14,1,1.6481786966323853,36
847,1986,1,7,0,0,14,0,2.125710964202881,49
847,1987,1,8,0,1,14,1,1.688419222831726,64
851,1980,0,2,0,0,12,0,1.8758131265640259,4
851,1981,0,3,0,0,12,0,1.9566761255264282,9
851,1982,0,4,0,1,12,0,1.8672538995742798,16
851,1983,0,5,0,1,12,0,2.1745331287384033,25
851,1984,0,6,0,1,12,0,1.9144971370697021,36
851,1985,0,7,0,1,12,1,2.01792573928833,49
851,1986,0,8,0,1,12,1,2.117659330368042,64
851,1987,0,9,0,0,12,1,1.9776290655136108,81
863,1980,0,2,0,0,12,0,1.5704509019851685,4
863,1981,0,3,0,0,12,0,1.5621850490570068,9
863,1982,0,4,0,0,12,0,1.569976806640625,16
863,1983,0,5,0,0,12,0,1.7941195964813232,25
863,1984,0,6,0,0,12,0,1.837172031402588,36
863,1985,0,7,0,1,12,0,1.8139349222183228,49
863,1986,0,8,0,1,12,0,2.038395643234253,64
863,1987,0,9,0,1,12,0,1.9059035778045654,81
873,1980,0,2,0,0,10,1,0.5968629121780396,4
873,1981,0,3,0,0,10,0,0.47499117255210876,9
873,1982,0,4,0,0,10,0,1.0902653932571411,16
873,1983,0,5,0,0,10,1,1.0000020265579224,25
873,1984,0,6,0,0,10,1,0.8330531120300293,36
873,1985,0,7,0,0,10,1,1.4012811183929443,49
873,1986,0,8,0,0,10,1,1.7341294288635254,64
873,1987,0,9,0,0,10,1,1.8828721046447754,81
891,1980,0,2,0,0,12,1,2.0000438690185547,4
891,1981,0,3,0,1,12,1,2.3077118396759033,9
891,1982,0,4,0,1,12,1,2.3088126182556152,16
891,1983,0,5,0,0,12,1,1.8804157972335815,25
891,1984,0,6,0,1,12,0,1.8699008226394653,36
891,1985,0,7,0,1,12,1,2.0791983604431152,49
891,1986,0,8,0,1,12,1,1.8874497413635254,64
891,1987,0,9,0,0,12,0,1.8094274997711182,81
908,1980,0,2,0,0,10,1,0.9975806474685669,4
908,1981,0,3,0,0,10,1,0.23098672926425934,9
908,1982,0,4,0,0,10,1,0.4322609305381775,16
908,1983,0,5,0,0,10,1,0.9741553068161011,25
908,1984,0,6,0,0,10,1,0.5122098922729492,36
908,1985,0,7,0,0,10,0,0.9484363198280334,49
908,1986,0,8,0,0,10,0,1.2826881408691406,64
908,1987,0,9,0,1,10,0,1.3778666257858276,81
910,1980,1,2,0,0,13,0,1.8653932809829712,4
910,1981,1,3,0,0,13,0,2.134249687194824,9
910,1982,1,4,0,0,13,0,1.0408965349197388,16
910,1983,1,5,0,0,13,0,1.761967658996582,25
910,1984,1,6,0,0,13,0,1.9191581010818481,36
910,1985,1,7,0,0,13,0,2.257065534591675,49
910,1986,1,8,0,0,13,0,2.1119537353515625,64
910,1987,1,9,0,0,13,0,1.8923314809799194,81
916,1980,0,2,0,0,13,0,1.1754406690597534,4
916,1981,0,3,0,0,13,0,1.4116121530532837,9
916,1982,0,4,0,0,13,0,1.6157950162887573,16
916,1983,0,5,0,0,13,0,1.6889406442642212,25
916,1984,0,6,0,0,13,0,1.961550235748291,36
916,1985,0,7,0,0,13,0,1.9105429649353027,49
916,1986,0,8,0,0,13,0,2.0183088779449463,64
916,1987,0,9,0,0,13,0,2.282292366027832,81
919,1980,0,3,0,1,12,0,1.5680094957351685,9
919,1981,0,4,0,1,12,1,1.3958637714385986,16
919,1982,0,5,0,1,12,1,1.3803484439849854,25
919,1983,0,6,0,1,12,1,1.4944233894348145,36
919,1984,0,7,0,1,12,1,1.3948643207550049,49
919,1985,0,8,0,1,12,1,1.4405393600463867,64
919,1986,0,9,0,1,12,1,1.5963624715805054,81
919,1987,0,10,0,1,12,1,1.6199169158935547,100
922,1980,0,2,0,0,12,0,1.602506399154663,4
922,1981,0,3,0,0,12,0,2.034989833831787,9
922,1982,0,4,0,0,12,0,2.238628387451172,16
922,1983,0,5,0,0,12,0,2.2176713943481445,25
922,1984,0,6,0,0,12,0,2.447831153869629,36
922,1985,0,7,0,0,12,0,2.6036901473999023,49
922,1986,0,8,0,0,12,0,2.3556904792785645,64
922,1987,0,9,0,1,12,0,2.1869821548461914,81
924,1980,0,1,0,0,11,0,0.8535585403442383,1
924,1981,0,2,0,0,11,0,0.8921670317649841,4
924,1982,0,3,0,0,11,0,0.8500412702560425,9
924,1983,0,4,0,0,11,0,0.5909377336502075,16
924,1984,0,5,0,0,11,0,1.2029732465744019,25
924,1985,0,6,0,0,11,0,1.5546183586120605,36
924,1986,0,7,0,0,11,0,1.802115797996521,49
924,1987,0,8,0,1,11,0,1.6979303359985352,64
925,1980,0,2,0,0,15,0,2.135246992111206,4
925,1981,0,3,0,0,15,0,2.2225422859191895,9
925,1982,0,4,0,0,15,0,2.1356701850891113,16
925,1983,0,5,0,0,15,0,2.2362356185913086,25
925,1984,0,6,0,0,15,0,2.347522735595703,36
925,1985,0,7,0,1,15,0,2.4144482612609863,49
925,1986,0,8,0,1,15,0,0.04944492504000664,64
925,1987,0,9,0,1,15,0,2.6232190132141113,81
944,1980,0,2,0,0,13,0,0.8193908929824829,4
944,1981,0,3,0,0,13,0,0.5895946621894836,9
944,1982,0,4,0,0,13,0,1.3997665643692017,16
944,1983,0,5,0,0,13,0,1.5555109977722168,25
944,1984,0,6,0,0,13,0,1.6180078983306885,36
944,1985,0,7,0,0,13,0,1.607972264289856,49
944,1986,0,8,0,0,13,0,1.6100926399230957,64
944,1987,0,9,0,0,13,0,1.1974496841430664,81
945,1980,0,1,0,0,14,0,1.0396249294281006,1
945,1981,0,2,0,0,14,0,1.359861135482788,4
945,1982,0,3,0,0,14,0,1.2605019807815552,9
945,1983,0,4,0,0,14,0,1.3227101564407349,16
945,1984,0,5,0,0,14,0,1.7187715768814087,25
945,1985,0,6,0,0,14,0,1.3103991746902466,36
945,1986,0,7,0,0,14,0,1.411624789237976,49
945,1987,0,8,0,0,14,0,1.3862043619155884,64
947,1980,0,3,0,0,13,1,2.236456871032715,9
947,1981,0,4,0,0,13,1,2.3766930103302,16
947,1982,0,5,0,1,13,1,2.3865392208099365,25
947,1983,0,6,0,1,13,0,2.3846280574798584,36
947,1984,0,7,0,1,13,0,2.400285005569458,49
947,1985,0,8,0,1,13,0,2.471379041671753,64
947,1986,0,9,0,1,13,0,2.2640998363494873,81
947,1987,0,10,0,1,13,0,2.282292366027832,100
955,1980,0,4,0,0,12,1,2.070805311203003,16
955,1981,0,5,0,0,12,1,1.9889274835586548,25
955,1982,0,6,0,0,12,1,1.9781854152679443,36
955,1983,0,7,0,0,12,1,2.088315486907959,49
955,1984,0,8,0,0,12,1,2.128833532333374,64
955,1985,0,9,0,0,12,1,2.207794427871704,81
955,1986,0,10,0,0,12,1,2.4754090309143066,100
955,1987,0,11,0,0,12,1,2.2177538871765137,121
965,1980,0,5,0,0,12,0,1.4175403118133545,25
965,1981,0,6,0,0,12,0,1.4781019687652588,36
965,1982,0,7,0,0,12,0,1.3848836421966553,49
965,1983,0,8,0,0,12,0,1.517770767211914,64
965,1984,0,9,0,1,12,0,1.4276541471481323,81
965,1985,0,10,0,1,12,0,1.4405393600463867,100
965,1986,0,11,0,1,12,0,1.4204717874526978,121
965,1987,0,12,0,1,12,0,1.3815058469772339,144
996,1980,0,2,0,1,11,0,1.5576426982879639,4
996,1981,0,3,0,1,11,0,1.4824382066726685,9
996,1982,0,4,0,1,11,0,1.2442162036895752,16
996,1983,0,5,0,1,11,0,0.7208267450332642,25
996,1984,0,6,0,1,11,0,0.8070776462554932,36
996,1985,0,7,0,1,11,0,0.8231040239334106,49
996,1986,0,8,0,1,11,0,1.109035611152649,64
996,1987,0,9,0,1,11,0,2.2386436462402344,81
1007,1980,0,4,0,0,12,0,1.4479995965957642,16
1007,1981,0,5,0,0,12,0,1.752538800239563,25
1007,1982,0,6,0,0,12,0,1.5474025011062622,36
1007,1983,0,7,0,0,12,0,2.0438637733459473,49
1007,1984,0,8,0,0,12,0,2.152143716812134,64
1007,1985,0,9,0,0,12,0,2.2672178745269775,81
1007,1986,0,10,0,1,12,0,2.747342824935913,100
1007,1987,0,11,0,1,12,0,2.5771799087524414,121
1054,1980,0,3,0,0,10,0,0.7246636748313904,9
1054,1981,0,4,0,0,10,0,1.7942626476287842,16
1054,1982,0,5,0,0,10,0,1.161927580833435,25
1054,1983,0,6,0,1,10,0,1.4596000909805298,36
1054,1984,0,7,0,1,10,0,1.0282199382781982,49
1054,1985,0,8,0,1,10,0,1.3033382892608643,64
1054,1986,0,9,0,1,10,0,1.6498849391937256,81
1054,1987,0,10,0,1,10,1,1.3091851472854614,100
